t,x,y,z,accuracy
1487862171.1330001,-11.376953125,-15.7470703125,-21.41876220703125,3.0
1487862171.149,-11.97357177734375,-15.94696044921875,-21.74224853515625,3.0
1487862171.1660001,-11.4044189453125,-16.522216796875,-20.91064453125,3.0
1487862171.183,-11.3006591796875,-16.62445068359375,-20.7611083984375,3.0
1487862171.2,-12.646484375,-17.97943115234375,-20.1080322265625,3.0
1487862171.217,-12.4359130859375,-18.548583984375,-19.42138671875,3.0
1487862171.233,-11.6363525390625,-20.68939208984375,-16.83807373046875,3.0
1487862171.25,-11.02752685546875,-20.3826904296875,-17.2821044921875,3.0
1487862171.267,-10.29205322265625,-20.01190185546875,-17.8192138671875,3.0
1487862171.284,-9.942626953125,-20.83587646484375,-17.70477294921875,3.0
1487862171.3,-9.7869873046875,-21.197509765625,-17.65594482421875,3.0
1487862171.317,-9.1583251953125,-20.88165283203125,-16.43218994140625,3.0
1487862171.334,-8.9813232421875,-20.9747314453125,-16.32843017578125,3.0
1487862171.351,-6.7596435546875,-22.88970947265625,-16.02020263671875,3.0
1487862171.368,-6.40869140625,-22.53570556640625,-16.16668701171875,3.0
1487862171.384,-5.58319091796875,-21.70562744140625,-16.51153564453125,3.0
1487862171.401,-5.31005859375,-22.34649658203125,-16.5985107421875,3.0
1487862171.418,-5.078125,-22.88970947265625,-16.6748046875,3.0
1487862171.435,-4.55169677734375,-23.15521240234375,-16.6748046875,3.0
1487862171.4520001,-4.40521240234375,-23.22845458984375,-16.6748046875,3.0
1487862171.468,-5.58319091796875,-22.72186279296875,-16.18499755859375,3.0
1487862171.4850001,-5.4107666015625,-22.49908447265625,-16.400146484375,3.0
1487862171.502,-4.40521240234375,-21.197509765625,-17.65594482421875,3.0
1487862171.519,-5.25665283203125,-20.86944580078125,-17.46368408203125,3.0
1487862171.535,-6.591796875,-20.35064697265625,-17.16461181640625,3.0
1487862171.552,-7.01751708984375,-19.9249267578125,-17.37060546875,3.0
1487862171.569,-7.26470947265625,-19.67315673828125,-17.49267578125,3.0
1487862171.586,-8.14666748046875,-19.0826416015625,-17.49267578125,3.0
1487862171.603,-8.2733154296875,-18.99566650390625,-17.49267578125,3.0
1487862171.619,-8.2733154296875,-18.65692138671875,-18.145751953125,3.0
1487862171.636,-8.67156982421875,-18.65692138671875,-18.60809326171875,3.0
1487862171.653,-9.954833984375,-18.65692138671875,-20.1080322265625,3.0
1487862171.67,-9.63287353515625,-17.03643798828125,-20.733642578125,3.0
1487862171.686,-9.28192138671875,-15.27099609375,-21.41571044921875,3.0
1487862171.703,-8.79974365234375,-14.54010009765625,-20.94268798828125,3.0
1487862171.72,-8.61053466796875,-14.2547607421875,-20.7611083984375,3.0
1487862171.737,-10.22796630859375,-14.90631103515625,-20.44677734375,3.0
1487862171.754,-10.30731201171875,-14.7491455078125,-20.44677734375,3.0
1487862171.77,-10.45989990234375,-12.73040771484375,-20.59783935546875,3.0
1487862171.787,-10.296630859375,-13.22784423828125,-20.01190185546875,3.0
1487862171.8040001,-9.954833984375,-14.2547607421875,-18.80035400390625,3.0
1487862171.821,-8.52203369140625,-16.2750244140625,-19.07806396484375,3.0
1487862171.838,-7.843017578125,-18.7713623046875,-18.62640380859375,3.0
1487862171.854,-7.843017578125,-18.7713623046875,-18.62640380859375,3.0
1487862171.871,-7.9376220703125,-18.99566650390625,-18.4722900390625,3.0
1487862171.888,-8.2733154296875,-18.31817626953125,-16.83807373046875,3.0
1487862171.905,-8.18634033203125,-18.22967529296875,-17.0379638671875,3.0
1487862171.921,-7.76824951171875,-17.81005859375,-17.98248291015625,3.0
1487862171.938,-7.97882080078125,-17.45758056640625,-17.77801513671875,3.0
1487862171.955,-8.2733154296875,-16.96319580078125,-17.49267578125,3.0
1487862171.9720001,-7.71942138671875,-18.1915283203125,-16.73736572265625,3.0
1487862171.989,-7.43255615234375,-18.8262939453125,-16.3482666015625,3.0
1487862172.005,-5.92041015625,-19.4366455078125,-18.1121826171875,3.0
1487862172.022,-5.76324462890625,-19.53125,-18.267822265625,3.0
1487862172.039,-6.256103515625,-20.68939208984375,-16.51153564453125,3.0
1487862172.056,-6.56890869140625,-20.28656005859375,-16.12091064453125,3.0
1487862172.073,-7.43255615234375,-19.1650390625,-15.04058837890625,3.0
1487862172.089,-6.8389892578125,-19.25201416015625,-15.12298583984375,3.0
1487862172.106,-6.256103515625,-19.33441162109375,-15.203857421875,3.0
1487862172.1230001,-6.38275146484375,-19.9676513671875,-16.546630859375,3.0
1487862172.14,-6.4239501953125,-20.1812744140625,-17.0013427734375,3.0
1487862172.1560001,-7.09075927734375,-18.505859375,-15.70587158203125,3.0
1487862172.173,-6.9671630859375,-18.54400634765625,-15.9271240234375,3.0
1487862172.19,-5.91888427734375,-18.99566650390625,-17.8192138671875,3.0
1487862172.207,-5.86090087890625,-18.6981201171875,-17.87567138671875,3.0
1487862172.224,-5.75103759765625,-18.1488037109375,-17.98248291015625,3.0
1487862172.24,-4.95147705078125,-19.15740966796875,-16.815185546875,3.0
1487862172.257,-4.40521240234375,-19.842529296875,-16.02020263671875,3.0
1487862172.274,-5.3924560546875,-18.56689453125,-17.2515869140625,3.0
1487862172.2910001,-5.58319091796875,-18.31817626953125,-17.49267578125,3.0
1487862172.308,-4.5745849609375,-18.99566650390625,-17.8192138671875,3.0
1487862172.3240001,-4.339599609375,-18.89495849609375,-18.04656982421875,3.0
1487862172.341,-3.3966064453125,-18.487548828125,-18.963623046875,3.0
1487862172.358,-4.2144775390625,-18.11370849609375,-18.45703125,3.0
1487862172.375,-5.2459716796875,-17.64068603515625,-17.8192138671875,3.0
1487862172.391,-5.82275390625,-16.8304443359375,-19.049072265625,3.0
1487862172.408,-6.08673095703125,-16.455078125,-19.61669921875,3.0
1487862172.425,-6.08673095703125,-14.88800048828125,-20.22247314453125,3.0
1487862172.442,-6.04095458984375,-14.82696533203125,-20.27130126953125,3.0
1487862172.459,-5.078125,-16.1163330078125,-20.27130126953125,3.0
1487862172.4750001,-5.126953125,-16.36199951171875,-20.41168212890625,3.0
1487862172.492,-5.2459716796875,-16.96319580078125,-20.7611083984375,3.0
1487862172.509,-4.53033447265625,-17.5048828125,-19.19403076171875,3.0
1487862172.526,-3.90167236328125,-17.97943115234375,-17.8192138671875,3.0
1487862172.543,-3.90167236328125,-18.76678466796875,-18.07098388671875,3.0
1487862172.559,-3.90167236328125,-18.99566650390625,-18.145751953125,3.0
1487862172.576,-3.7322998046875,-18.487548828125,-17.65594482421875,3.0
1487862172.593,-3.66363525390625,-18.65081787109375,-17.58880615234375,3.0
1487862172.6100001,-3.228759765625,-19.67315673828125,-17.16461181640625,3.0
1487862172.626,-2.911376953125,-20.123291015625,-16.8548583984375,3.0
1487862172.6430001,-2.38800048828125,-20.8587646484375,-16.3482666015625,3.0
1487862172.66,-2.0751953125,-21.80633544921875,-16.24603271484375,3.0
1487862172.677,-1.8829345703125,-22.38311767578125,-16.18499755859375,3.0
1487862172.694,-1.01318359375,-22.0916748046875,-15.618896484375,3.0
1487862172.71,-0.87432861328125,-22.04437255859375,-15.5303955078125,3.0
1487862172.727,-0.53863525390625,-22.38311767578125,-16.18499755859375,3.0
1487862172.744,-0.4638671875,-22.07794189453125,-16.0369873046875,3.0
1487862172.761,-0.201416015625,-21.02813720703125,-15.5303955078125,3.0
1487862172.777,-0.201416015625,-21.18682861328125,-16.1407470703125,3.0
1487862172.7940001,-0.201416015625,-21.36688232421875,-16.83807373046875,3.0
1487862172.811,-0.3204345703125,-21.728515625,-16.25823974609375,3.0
1487862172.828,-0.3692626953125,-21.875,-16.02020263671875,3.0
1487862172.845,0.74920654296875,-22.35870361328125,-15.2435302734375,3.0
1487862172.861,0.72021484375,-22.3968505859375,-15.2862548828125,3.0
1487862172.878,-0.3692626953125,-22.552490234375,-16.3482666015625,3.0
1487862172.895,0.1556396484375,-22.3419189453125,-15.9393310546875,3.0
1487862172.912,1.312255859375,-21.875,-15.04058837890625,3.0
1487862172.9290001,0.9368896484375,-21.875,-15.22064208984375,3.0
1487862172.945,0.63934326171875,-21.875,-15.36712646484375,3.0
1487862172.9620001,0.10223388671875,-21.06475830078125,-17.19207763671875,3.0
1487862172.979,-0.0335693359375,-20.8587646484375,-17.65594482421875,3.0
1487862172.996,1.8157958984375,-21.02813720703125,-17.8192138671875,3.0
1487862173.012,1.5716552734375,-20.892333984375,-18.0023193359375,3.0
1487862173.029,0.30364990234375,-20.1812744140625,-18.963623046875,3.0
1487862173.046,0.43792724609375,-19.635009765625,-19.22607421875,3.0
1487862173.063,0.63934326171875,-18.8262939453125,-19.61669921875,3.0
1487862173.08,0.09613037109375,-16.9677734375,-20.56732177734375,3.0
1487862173.096,-0.201416015625,-15.94696044921875,-21.08917236328125,3.0
1487862173.113,0.99334716796875,-17.45147705078125,-20.5078125,3.0
1487862173.13,1.14593505859375,-17.65289306640625,-20.4315185546875,3.0
1487862173.147,1.312255859375,-18.8262939453125,-20.27130126953125,3.0
1487862173.164,1.226806640625,-19.51141357421875,-19.6929931640625,3.0
1487862173.18,0.97503662109375,-21.5362548828125,-17.98248291015625,3.0
1487862173.197,0.1434326171875,-21.8719482421875,-18.304443359375,3.0
1487862173.214,-0.70648193359375,-22.2137451171875,-18.6370849609375,3.0
1487862173.231,1.0284423828125,-22.2137451171875,-17.6727294921875,3.0
1487862173.247,1.64794921875,-22.2137451171875,-17.32940673828125,3.0
1487862173.264,-1.483154296875,-22.0489501953125,-17.16766357421875,3.0
1487862173.2810001,-1.37939453125,-22.1466064453125,-17.16461181640625,3.0
1487862173.298,0.13427734375,-23.05908203125,-17.16461181640625,3.0
1487862173.315,0.018310546875,-23.29254150390625,-17.16461181640625,3.0
1487862173.331,-0.201416015625,-23.736572265625,-17.16461181640625,3.0
1487862173.348,-0.69580078125,-24.6307373046875,-16.49322509765625,3.0
1487862173.365,-1.04217529296875,-25.26092529296875,-16.02020263671875,3.0
1487862173.382,-1.04217529296875,-23.858642578125,-15.74859619140625,3.0
1487862173.399,-1.04217529296875,-23.56719970703125,-15.69366455078125,3.0
1487862173.415,-1.04217529296875,-24.24468994140625,-15.69366455078125,3.0
1487862173.432,-0.91400146484375,-24.505615234375,-15.44189453125,3.0
1487862173.4490001,-0.3692626953125,-25.59967041015625,-14.385986328125,3.0
1487862173.466,-0.3692626953125,-25.59967041015625,-14.6697998046875,3.0
1487862173.482,-0.3692626953125,-25.59967041015625,-15.04058837890625,3.0
1487862173.499,-0.02899169921875,-24.798583984375,-15.15045166015625,3.0
1487862173.516,0.13427734375,-24.4140625,-15.203857421875,3.0
1487862173.533,-0.32958984375,-23.32611083984375,-16.253662109375,3.0
1487862173.55,-0.3692626953125,-23.26812744140625,-16.3726806640625,3.0
1487862173.566,-0.3692626953125,-24.24468994140625,-17.0013427734375,3.0
1487862173.583,-0.46539306640625,-24.3408203125,-17.1844482421875,3.0
1487862173.6000001,-0.70648193359375,-24.58343505859375,-17.65594482421875,3.0
1487862173.617,-0.970458984375,-23.25592041015625,-17.91229248046875,3.0
1487862173.634,-1.21002197265625,-22.04437255859375,-18.145751953125,3.0
1487862173.65,-2.24151611328125,-21.52557373046875,-18.896484375,3.0
1487862173.667,-2.55584716796875,-21.36688232421875,-19.12689208984375,3.0
1487862173.684,-1.37939453125,-19.842529296875,-19.61669921875,3.0
1487862173.701,-1.617431640625,-19.73419189453125,-19.9310302734375,3.0
1487862173.717,-3.228759765625,-18.99566650390625,-22.06878662109375,3.0
1487862173.734,-3.29132080078125,-18.682861328125,-21.52252197265625,3.0
1487862173.751,-3.3966064453125,-18.1488037109375,-20.59783935546875,3.0
1487862173.7680001,-3.192138671875,-18.56536865234375,-21.80023193359375,3.0
1487862173.785,-3.0609130859375,-18.8262939453125,-22.56011962890625,3.0
1487862173.801,-1.7669677734375,-20.709228515625,-21.0205078125,3.0
1487862173.818,-1.5472412109375,-21.02813720703125,-20.7611083984375,3.0
1487862173.835,-1.21002197265625,-21.36688232421875,-20.1080322265625,3.0
1487862173.852,-1.57470703125,-21.661376953125,-19.96612548828125,3.0
1487862173.868,-2.89154052734375,-22.72186279296875,-19.45343017578125,3.0
1487862173.885,-2.27508544921875,-22.412109375,-18.85223388671875,3.0
1487862173.902,-1.5472412109375,-22.04437255859375,-18.145751953125,3.0
1487862173.9190001,-1.5472412109375,-23.94256591796875,-17.68798828125,3.0
1487862173.936,-1.5472412109375,-24.7528076171875,-17.49267578125,3.0
1487862173.9520001,-0.27923583984375,-25.71258544921875,-16.87469482421875,3.0
1487862173.969,-0.07476806640625,-25.83465576171875,-16.85791015625,3.0
1487862173.986,1.8157958984375,-26.7852783203125,-17.16461181640625,3.0
1487862174.003,1.7120361328125,-26.37176513671875,-17.2637939453125,3.0
1487862174.02,1.4801025390625,-25.4302978515625,-17.49267578125,3.0
1487862174.036,0.55694580078125,-25.8026123046875,-17.67120361328125,3.0
1487862174.053,-0.201416015625,-26.1077880859375,-17.8192138671875,3.0
1487862174.07,1.129150390625,-26.9134521484375,-17.8192138671875,3.0
1487862174.0870001,1.4801025390625,-27.1240234375,-17.8192138671875,3.0
1487862174.103,1.312255859375,-27.29339599609375,-15.69366455078125,3.0
1487862174.1200001,1.2847900390625,-26.953125,-15.97137451171875,3.0
1487862174.137,1.1444091796875,-25.091552734375,-17.49267578125,3.0
1487862174.154,1.27716064453125,-25.76446533203125,-17.23175048828125,3.0
1487862174.171,1.4801025390625,-26.7852783203125,-16.83807373046875,3.0
1487862174.187,1.37176513671875,-25.5950927734375,-18.19610595703125,3.0
1487862174.204,1.312255859375,-24.92218017578125,-18.963623046875,3.0
1487862174.221,-0.46844482421875,-26.116943359375,-18.963623046875,3.0
1487862174.238,-0.70648193359375,-26.27410888671875,-18.96514892578125,3.0
1487862174.255,-0.53863525390625,-24.4140625,-19.781494140625,3.0
1487862174.2710001,-0.8270263671875,-24.7039794921875,-19.8211669921875,3.0
1487862174.288,-1.715087890625,-25.59967041015625,-19.94476318359375,3.0
1487862174.305,-1.14288330078125,-23.70452880859375,-20.660400390625,3.0
1487862174.322,-0.53863525390625,-21.70562744140625,-21.41571044921875,3.0
1487862174.338,-1.51824951171875,-20.71990966796875,-22.60589599609375,3.0
1487862174.355,-1.8829345703125,-20.35064697265625,-23.0499267578125,3.0
1487862174.372,-2.69927978515625,-19.52972412109375,-24.15924072265625,3.0
1487862174.389,-2.618408203125,-19.49005126953125,-24.29656982421875,3.0
1487862174.4060001,-1.5472412109375,-19.33441162109375,-25.3387451171875,3.0
1487862174.422,-1.324462890625,-19.8974609375,-24.47052001953125,3.0
1487862174.4390001,-0.87432861328125,-21.02813720703125,-22.723388671875,3.0
1487862174.456,-2.0355224609375,-21.41876220703125,-22.1588134765625,3.0
1487862174.473,-2.89154052734375,-21.70562744140625,-21.74224853515625,3.0
1487862174.49,-3.3050537109375,-23.2269287109375,-21.60797119140625,3.0
1487862174.506,-3.3966064453125,-23.56719970703125,-21.5789794921875,3.0
1487862174.523,-3.3966064453125,-25.93841552734375,-19.94476318359375,3.0
1487862174.54,-3.24554443359375,-25.84686279296875,-19.854736328125,3.0
1487862174.557,-2.55584716796875,-25.4302978515625,-19.45343017578125,3.0
1487862174.573,-3.125,-25.860595703125,-19.45343017578125,3.0
1487862174.59,-3.90167236328125,-26.446533203125,-19.45343017578125,3.0
1487862174.607,-3.009033203125,-26.446533203125,-19.0185546875,3.0
1487862174.624,-2.55584716796875,-26.446533203125,-18.80035400390625,3.0
1487862174.641,-4.99420166015625,-27.67486572265625,-17.9107666015625,3.0
1487862174.657,-5.26123046875,-27.77862548828125,-17.82379150390625,3.0
1487862174.674,-5.75103759765625,-26.95465087890625,-17.98248291015625,3.0
1487862174.691,-5.615234375,-27.3681640625,-17.8497314453125,3.0
1487862174.708,-5.2459716796875,-28.47900390625,-17.49267578125,3.0
1487862174.7250001,-5.1605224609375,-28.04718017578125,-17.742919921875,3.0
1487862174.741,-5.078125,-27.63214111328125,-17.98248291015625,3.0
1487862174.757,-6.60400390625,-27.88848876953125,-18.2281494140625,3.0
1487862174.774,-7.09686279296875,-27.97088623046875,-18.30902099609375,3.0
1487862174.7910001,-6.08978271484375,-26.28173828125,-18.63555908203125,3.0
1487862174.807,-6.1676025390625,-26.3580322265625,-18.71337890625,3.0
1487862174.8240001,-6.7596435546875,-26.95465087890625,-19.2901611328125,3.0
1487862174.841,-6.8206787109375,-26.40533447265625,-19.34814453125,3.0
1487862174.858,-6.927490234375,-25.4302978515625,-19.45343017578125,3.0
1487862174.875,-7.3333740234375,-25.634765625,-20.83282470703125,3.0
1487862174.891,-7.60040283203125,-25.76904296875,-21.74224853515625,3.0
1487862174.908,-7.03277587890625,-24.3377685546875,-22.84698486328125,3.0
1487862174.925,-6.927490234375,-24.0753173828125,-23.0499267578125,3.0
1487862174.942,-8.441162109375,-22.2137451171875,-22.56011962890625,3.0
1487862174.959,-8.5479736328125,-21.8231201171875,-22.93701171875,3.0
1487862174.9750001,-8.94622802734375,-20.35064697265625,-24.35760498046875,3.0
1487862174.992,-9.40399169921875,-19.891357421875,-24.2095947265625,3.0
1487862175.009,-9.954833984375,-19.33441162109375,-24.03106689453125,3.0
1487862175.026,-9.3719482421875,-19.68841552734375,-24.36981201171875,3.0
1487862175.042,-9.11407470703125,-19.842529296875,-24.5208740234375,3.0
1487862175.059,-8.79974365234375,-21.112060546875,-23.602294921875,3.0
1487862175.076,-8.84857177734375,-21.28753662109375,-23.492431640625,3.0
1487862175.093,-9.954833984375,-22.72186279296875,-22.723388671875,3.0
1487862175.1100001,-9.70306396484375,-22.772216796875,-22.38006591796875,3.0
1487862175.126,-9.11407470703125,-22.88970947265625,-21.5789794921875,3.0
1487862175.1430001,-9.661865234375,-23.44207763671875,-20.867919921875,3.0
1487862175.16,-10.1226806640625,-23.90594482421875,-20.27130126953125,3.0
1487862175.177,-8.673095703125,-25.10223388671875,-20.39794921875,3.0
1487862175.193,-8.2733154296875,-25.4302978515625,-20.4345703125,3.0
1487862175.21,-7.76824951171875,-26.95465087890625,-20.9259033203125,3.0
1487862175.227,-7.71942138671875,-27.154541015625,-20.58868408203125,3.0
1487862175.244,-7.43255615234375,-28.30963134765625,-18.6370849609375,3.0
